loss,epoch,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
331.24721736363,0,17.867831707000732,False,,,1,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-06-47,1614438407,17.867831707000732,10788,instance-adlr-2,10.128.0.5,17.867831707000732,0,1,29818_00005
313.4942477852958,1,12.780345916748047,False,,,2,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-07-00,1614438420,30.64817762374878,10788,instance-adlr-2,10.128.0.5,30.64817762374878,0,2,29818_00005
291.118051801409,2,12.51860785484314,False,,,3,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-07-12,1614438432,43.16678547859192,10788,instance-adlr-2,10.128.0.5,43.16678547859192,0,3,29818_00005
276.95365147181917,3,12.726468801498413,False,,,4,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-07-25,1614438445,55.89325428009033,10788,instance-adlr-2,10.128.0.5,55.89325428009033,0,4,29818_00005
259.7450156511579,4,13.042669534683228,False,,,5,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-07-38,1614438458,68.93592381477356,10788,instance-adlr-2,10.128.0.5,68.93592381477356,0,5,29818_00005
241.82352798461915,5,12.704507112503052,False,,,6,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-07-51,1614438471,81.64043092727661,10788,instance-adlr-2,10.128.0.5,81.64043092727661,0,6,29818_00005
236.66107748849052,6,12.671788692474365,False,,,7,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-08-04,1614438484,94.31221961975098,10788,instance-adlr-2,10.128.0.5,94.31221961975098,0,7,29818_00005
224.37506702968054,7,12.926459550857544,False,,,8,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-08-17,1614438497,107.23867917060852,10788,instance-adlr-2,10.128.0.5,107.23867917060852,0,8,29818_00005
221.14695105416433,8,12.984573364257812,False,,,9,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-08-30,1614438510,120.22325253486633,10788,instance-adlr-2,10.128.0.5,120.22325253486633,0,9,29818_00005
218.67433016095842,9,13.130974531173706,False,,,10,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-08-43,1614438523,133.35422706604004,10788,instance-adlr-2,10.128.0.5,133.35422706604004,0,10,29818_00005
218.59837223597935,10,12.848857879638672,False,,,11,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-08-55,1614438535,146.2030849456787,10788,instance-adlr-2,10.128.0.5,146.2030849456787,0,11,29818_00005
215.66886664254324,11,13.581260681152344,False,,,12,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-09-09,1614438549,159.78434562683105,10788,instance-adlr-2,10.128.0.5,159.78434562683105,0,12,29818_00005
209.30623604910716,12,12.945860385894775,False,,,13,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-09-22,1614438562,172.73020601272583,10788,instance-adlr-2,10.128.0.5,172.73020601272583,0,13,29818_00005
208.7049713570731,13,13.198376178741455,False,,,14,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-09-35,1614438575,185.92858219146729,10788,instance-adlr-2,10.128.0.5,185.92858219146729,0,14,29818_00005
205.05547860281808,14,13.54861569404602,False,,,15,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-09-49,1614438589,199.4771978855133,10788,instance-adlr-2,10.128.0.5,199.4771978855133,0,15,29818_00005
210.48433037894114,15,12.6079580783844,False,,,16,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-10-01,1614438601,212.0851559638977,10788,instance-adlr-2,10.128.0.5,212.0851559638977,0,16,29818_00005
204.61539095197406,16,12.947298288345337,False,,,17,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-10-14,1614438614,225.03245425224304,10788,instance-adlr-2,10.128.0.5,225.03245425224304,0,17,29818_00005
201.93487060546875,17,13.046486616134644,False,,,18,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-10-27,1614438627,238.07894086837769,10788,instance-adlr-2,10.128.0.5,238.07894086837769,0,18,29818_00005
203.98867405482702,18,13.047428131103516,False,,,19,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-10-40,1614438640,251.1263689994812,10788,instance-adlr-2,10.128.0.5,251.1263689994812,0,19,29818_00005
203.09910919189454,19,13.346308469772339,False,,,20,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-10-54,1614438654,264.47267746925354,10788,instance-adlr-2,10.128.0.5,264.47267746925354,0,20,29818_00005
204.18337118966238,20,13.173346042633057,False,,,21,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-11-07,1614438667,277.6460235118866,10788,instance-adlr-2,10.128.0.5,277.6460235118866,0,21,29818_00005
205.32862633841378,21,13.073438167572021,False,,,22,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-11-20,1614438680,290.7194616794586,10788,instance-adlr-2,10.128.0.5,290.7194616794586,0,22,29818_00005
201.681192212786,22,13.36046552658081,False,,,23,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-11-33,1614438693,304.07992720603943,10788,instance-adlr-2,10.128.0.5,304.07992720603943,0,23,29818_00005
201.7315103367397,23,13.44905400276184,False,,,24,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-11-47,1614438707,317.52898120880127,10788,instance-adlr-2,10.128.0.5,317.52898120880127,0,24,29818_00005
205.06487864903042,24,12.939909219741821,False,,,25,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-12-00,1614438720,330.4688904285431,10788,instance-adlr-2,10.128.0.5,330.4688904285431,0,25,29818_00005
203.64310900006976,25,13.097235441207886,False,,,26,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-12-13,1614438733,343.566125869751,10788,instance-adlr-2,10.128.0.5,343.566125869751,0,26,29818_00005
201.5352717590332,26,13.152727842330933,False,,,27,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-12-26,1614438746,356.7188537120819,10788,instance-adlr-2,10.128.0.5,356.7188537120819,0,27,29818_00005
197.42663003104073,27,12.757970571517944,False,,,28,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-12-39,1614438759,369.47682428359985,10788,instance-adlr-2,10.128.0.5,369.47682428359985,0,28,29818_00005
201.4480416216169,28,12.891820669174194,False,,,29,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-12-52,1614438772,382.36864495277405,10788,instance-adlr-2,10.128.0.5,382.36864495277405,0,29,29818_00005
198.27957504272462,29,13.034167766571045,False,,,30,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-13-05,1614438785,395.4028127193451,10788,instance-adlr-2,10.128.0.5,395.4028127193451,0,30,29818_00005
205.27929565429687,30,12.896487474441528,False,,,31,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-13-18,1614438798,408.2993001937866,10788,instance-adlr-2,10.128.0.5,408.2993001937866,0,31,29818_00005
199.26601024082728,31,13.150513172149658,False,,,32,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-13-31,1614438811,421.4498133659363,10788,instance-adlr-2,10.128.0.5,421.4498133659363,0,32,29818_00005
200.61693830217635,32,12.761809825897217,False,,,33,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-13-44,1614438824,434.2116231918335,10788,instance-adlr-2,10.128.0.5,434.2116231918335,0,33,29818_00005
202.67524008614677,33,13.193867683410645,False,,,34,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-13-57,1614438837,447.40549087524414,10788,instance-adlr-2,10.128.0.5,447.40549087524414,0,34,29818_00005
206.42112579345704,34,12.931519985198975,False,,,35,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-14-10,1614438850,460.3370108604431,10788,instance-adlr-2,10.128.0.5,460.3370108604431,0,35,29818_00005
203.1745829336984,35,12.838334321975708,False,,,36,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-14-22,1614438862,473.1753451824188,10788,instance-adlr-2,10.128.0.5,473.1753451824188,0,36,29818_00005
198.8214569091797,36,13.12824273109436,False,,,37,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-14-36,1614438876,486.3035879135132,10788,instance-adlr-2,10.128.0.5,486.3035879135132,0,37,29818_00005
204.80876859392438,37,13.058511972427368,False,,,38,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-14-49,1614438889,499.36209988594055,10788,instance-adlr-2,10.128.0.5,499.36209988594055,0,38,29818_00005
205.44102964128766,38,13.140138626098633,False,,,39,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-15-02,1614438902,512.5022385120392,10788,instance-adlr-2,10.128.0.5,512.5022385120392,0,39,29818_00005
200.6370407976423,39,13.082082033157349,False,,,40,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-15-15,1614438915,525.5843205451965,10788,instance-adlr-2,10.128.0.5,525.5843205451965,0,40,29818_00005
196.50064697265626,40,12.826347589492798,False,,,41,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-15-28,1614438928,538.4106681346893,10788,instance-adlr-2,10.128.0.5,538.4106681346893,0,41,29818_00005
197.67357737949916,41,12.869616270065308,False,,,42,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-15-41,1614438941,551.2802844047546,10788,instance-adlr-2,10.128.0.5,551.2802844047546,0,42,29818_00005
209.3425918143136,42,11.916644811630249,False,,,43,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-15-52,1614438952,563.1969292163849,10788,instance-adlr-2,10.128.0.5,563.1969292163849,0,43,29818_00005
200.35463285173688,43,11.7676842212677,False,,,44,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-16-04,1614438964,574.9646134376526,10788,instance-adlr-2,10.128.0.5,574.9646134376526,0,44,29818_00005
199.8413693019322,44,12.040363788604736,False,,,45,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-16-16,1614438976,587.0049772262573,10788,instance-adlr-2,10.128.0.5,587.0049772262573,0,45,29818_00005
196.1558836364746,45,12.288697004318237,False,,,46,a842721543ff4d59ab9c0eb6e1772dab,2021-02-27_15-16-29,1614438989,599.2936742305756,10788,instance-adlr-2,10.128.0.5,599.2936742305756,0,46,29818_00005
