loss,epoch,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
340.344244253976,0,20.732727766036987,False,,,1,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-36-44,1614436604,20.732727766036987,5673,instance-adlr-2,10.128.0.5,20.732727766036987,0,1,29818_00000
321.7571020943778,1,16.231881380081177,False,,,2,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-37-00,1614436620,36.964609146118164,5673,instance-adlr-2,10.128.0.5,36.964609146118164,0,2,29818_00000
318.83208265032084,2,15.814571619033813,False,,,3,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-37-16,1614436636,52.77918076515198,5673,instance-adlr-2,10.128.0.5,52.77918076515198,0,3,29818_00000
316.4068513706752,3,16.019129753112793,False,,,4,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-37-32,1614436652,68.79831051826477,5673,instance-adlr-2,10.128.0.5,68.79831051826477,0,4,29818_00000
316.1182314627511,4,15.991738319396973,False,,,5,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-37-48,1614436668,84.79004883766174,5673,instance-adlr-2,10.128.0.5,84.79004883766174,0,5,29818_00000
313.0648783656529,5,15.863680362701416,False,,,6,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-38-03,1614436683,100.65372920036316,5673,instance-adlr-2,10.128.0.5,100.65372920036316,0,6,29818_00000
313.83948093959265,6,15.973302364349365,False,,,7,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-38-19,1614436699,116.62703156471252,5673,instance-adlr-2,10.128.0.5,116.62703156471252,0,7,29818_00000
312.63535845075336,7,15.679015874862671,False,,,8,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-38-35,1614436715,132.3060474395752,5673,instance-adlr-2,10.128.0.5,132.3060474395752,0,8,29818_00000
312.8865444946289,8,15.86312198638916,False,,,9,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-38-51,1614436731,148.16916942596436,5673,instance-adlr-2,10.128.0.5,148.16916942596436,0,9,29818_00000
314.7911021205357,9,16.399064302444458,False,,,10,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-39-07,1614436747,164.5682337284088,5673,instance-adlr-2,10.128.0.5,164.5682337284088,0,10,29818_00000
315.9727873883929,10,16.18467092514038,False,,,11,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-39-24,1614436764,180.7529046535492,5673,instance-adlr-2,10.128.0.5,180.7529046535492,0,11,29818_00000
317.09803649902346,11,16.696458101272583,False,,,12,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-39-40,1614436780,197.44936275482178,5673,instance-adlr-2,10.128.0.5,197.44936275482178,0,12,29818_00000
313.92738464355466,12,16.08608865737915,False,,,13,df6dc227fee2451885f9f788abbbf85b,2021-02-27_14-39-56,1614436796,213.53545141220093,5673,instance-adlr-2,10.128.0.5,213.53545141220093,0,13,29818_00000
