loss,epoch,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
339.49126438685823,0,19.740660190582275,False,,,1,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-46-02,1614440762,19.740660190582275,17172,instance-adlr-2,10.128.0.5,19.740660190582275,0,1,29818_00011
311.459541015625,1,14.468536853790283,False,,,2,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-46-16,1614440776,34.20919704437256,17172,instance-adlr-2,10.128.0.5,34.20919704437256,0,2,29818_00011
300.00569126674105,2,14.371073007583618,False,,,3,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-46-31,1614440791,48.58027005195618,17172,instance-adlr-2,10.128.0.5,48.58027005195618,0,3,29818_00011
295.8943845476423,3,13.732372522354126,False,,,4,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-46-44,1614440804,62.3126425743103,17172,instance-adlr-2,10.128.0.5,62.3126425743103,0,4,29818_00011
293.340455191476,4,12.444233179092407,False,,,5,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-46-57,1614440817,74.75687575340271,17172,instance-adlr-2,10.128.0.5,74.75687575340271,0,5,29818_00011
294.3558191353934,5,12.549967288970947,False,,,6,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-47-09,1614440829,87.30684304237366,17172,instance-adlr-2,10.128.0.5,87.30684304237366,0,6,29818_00011
292.44168871198383,6,12.695914506912231,False,,,7,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-47-22,1614440842,100.00275754928589,17172,instance-adlr-2,10.128.0.5,100.00275754928589,0,7,29818_00011
289.5962855747768,7,12.691387414932251,False,,,8,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-47-35,1614440855,112.69414496421814,17172,instance-adlr-2,10.128.0.5,112.69414496421814,0,8,29818_00011
284.8892027936663,8,12.614790678024292,False,,,9,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-47-47,1614440867,125.30893564224243,17172,instance-adlr-2,10.128.0.5,125.30893564224243,0,9,29818_00011
280.92708914620533,9,12.63919472694397,False,,,10,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-48-00,1614440880,137.9481303691864,17172,instance-adlr-2,10.128.0.5,137.9481303691864,0,10,29818_00011
278.3522141810826,10,11.658183574676514,False,,,11,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-48-12,1614440892,149.60631394386292,17172,instance-adlr-2,10.128.0.5,149.60631394386292,0,11,29818_00011
277.5906583513532,11,12.97910475730896,False,,,12,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-48-25,1614440905,162.58541870117188,17172,instance-adlr-2,10.128.0.5,162.58541870117188,0,12,29818_00011
279.41889753069194,12,12.850425004959106,False,,,13,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-48-38,1614440918,175.43584370613098,17172,instance-adlr-2,10.128.0.5,175.43584370613098,0,13,29818_00011
281.1245406668527,13,13.074749231338501,False,,,14,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-48-51,1614440931,188.51059293746948,17172,instance-adlr-2,10.128.0.5,188.51059293746948,0,14,29818_00011
275.75413186209545,14,13.139355659484863,False,,,15,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-49-04,1614440944,201.64994859695435,17172,instance-adlr-2,10.128.0.5,201.64994859695435,0,15,29818_00011
276.0429596383231,15,13.01013469696045,False,,,16,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-49-17,1614440957,214.6600832939148,17172,instance-adlr-2,10.128.0.5,214.6600832939148,0,16,29818_00011
274.9281908307757,16,13.19672966003418,False,,,17,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-49-30,1614440970,227.85681295394897,17172,instance-adlr-2,10.128.0.5,227.85681295394897,0,17,29818_00011
276.6081800624302,17,12.952523946762085,False,,,18,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-49-43,1614440983,240.80933690071106,17172,instance-adlr-2,10.128.0.5,240.80933690071106,0,18,29818_00011
278.3141139003209,18,13.069799661636353,False,,,19,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-49-56,1614440996,253.8791365623474,17172,instance-adlr-2,10.128.0.5,253.8791365623474,0,19,29818_00011
277.127552621024,19,13.184682846069336,False,,,20,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-50-09,1614441009,267.06381940841675,17172,instance-adlr-2,10.128.0.5,267.06381940841675,0,20,29818_00011
278.26030421665735,20,13.239888191223145,False,,,21,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-50-22,1614441022,280.3037075996399,17172,instance-adlr-2,10.128.0.5,280.3037075996399,0,21,29818_00011
280.53916033063615,21,13.361156940460205,False,,,22,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-50-36,1614441036,293.6648645401001,17172,instance-adlr-2,10.128.0.5,293.6648645401001,0,22,29818_00011
274.9147661481585,22,12.957617282867432,False,,,23,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-50-49,1614441049,306.62248182296753,17172,instance-adlr-2,10.128.0.5,306.62248182296753,0,23,29818_00011
275.6714641462054,23,13.129822731018066,False,,,24,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-51-02,1614441062,319.7523045539856,17172,instance-adlr-2,10.128.0.5,319.7523045539856,0,24,29818_00011
274.5213063049316,24,13.235169649124146,False,,,25,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-51-15,1614441075,332.98747420310974,17172,instance-adlr-2,10.128.0.5,332.98747420310974,0,25,29818_00011
274.1095802089146,25,12.93311882019043,False,,,26,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-51-28,1614441088,345.92059302330017,17172,instance-adlr-2,10.128.0.5,345.92059302330017,0,26,29818_00011
273.97156938825333,26,13.071422100067139,False,,,27,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-51-41,1614441101,358.9920151233673,17172,instance-adlr-2,10.128.0.5,358.9920151233673,0,27,29818_00011
275.1656137956892,27,12.776578187942505,False,,,28,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-51-54,1614441114,371.7685933113098,17172,instance-adlr-2,10.128.0.5,371.7685933113098,0,28,29818_00011
278.4704436819894,28,13.18772268295288,False,,,29,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-52-07,1614441127,384.9563159942627,17172,instance-adlr-2,10.128.0.5,384.9563159942627,0,29,29818_00011
272.89209956577844,29,12.987722158432007,False,,,30,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-52-20,1614441140,397.9440381526947,17172,instance-adlr-2,10.128.0.5,397.9440381526947,0,30,29818_00011
272.03556056431364,30,13.176428079605103,False,,,31,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-52-33,1614441153,411.1204662322998,17172,instance-adlr-2,10.128.0.5,411.1204662322998,0,31,29818_00011
271.3322245134626,31,13.35945725440979,False,,,32,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-52-47,1614441167,424.4799234867096,17172,instance-adlr-2,10.128.0.5,424.4799234867096,0,32,29818_00011
270.72259242466515,32,13.153949975967407,False,,,33,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-53-00,1614441180,437.633873462677,17172,instance-adlr-2,10.128.0.5,437.633873462677,0,33,29818_00011
272.4167481340681,33,13.028687953948975,False,,,34,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-53-13,1614441193,450.662561416626,17172,instance-adlr-2,10.128.0.5,450.662561416626,0,34,29818_00011
269.41821707589287,34,13.185073375701904,False,,,35,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-53-26,1614441206,463.8476347923279,17172,instance-adlr-2,10.128.0.5,463.8476347923279,0,35,29818_00011
265.3565371050153,35,13.353883028030396,False,,,36,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-53-39,1614441219,477.2015178203583,17172,instance-adlr-2,10.128.0.5,477.2015178203583,0,36,29818_00011
266.1408569771903,36,13.258455038070679,False,,,37,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-53-53,1614441233,490.45997285842896,17172,instance-adlr-2,10.128.0.5,490.45997285842896,0,37,29818_00011
261.09433260236466,37,13.497932434082031,False,,,38,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-54-06,1614441246,503.957905292511,17172,instance-adlr-2,10.128.0.5,503.957905292511,0,38,29818_00011
260.8199113682338,38,13.74834680557251,False,,,39,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-54-20,1614441260,517.7062520980835,17172,instance-adlr-2,10.128.0.5,517.7062520980835,0,39,29818_00011
262.54862350463867,39,14.092155933380127,False,,,40,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-54-34,1614441274,531.7984080314636,17172,instance-adlr-2,10.128.0.5,531.7984080314636,0,40,29818_00011
260.64567358834404,40,13.789921045303345,False,,,41,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-54-48,1614441288,545.588329076767,17172,instance-adlr-2,10.128.0.5,545.588329076767,0,41,29818_00011
260.8408776419503,41,13.668130874633789,False,,,42,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-55-01,1614441301,559.2564599514008,17172,instance-adlr-2,10.128.0.5,559.2564599514008,0,42,29818_00011
265.3164365277972,42,13.807123899459839,False,,,43,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-55-15,1614441315,573.0635838508606,17172,instance-adlr-2,10.128.0.5,573.0635838508606,0,43,29818_00011
264.48528865269253,43,13.099792718887329,False,,,44,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-55-28,1614441328,586.1633765697479,17172,instance-adlr-2,10.128.0.5,586.1633765697479,0,44,29818_00011
260.242744140625,44,12.81910514831543,False,,,45,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-55-41,1614441341,598.9824817180634,17172,instance-adlr-2,10.128.0.5,598.9824817180634,0,45,29818_00011
264.0185731288365,45,12.70780324935913,False,,,46,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-55-54,1614441354,611.6902849674225,17172,instance-adlr-2,10.128.0.5,611.6902849674225,0,46,29818_00011
259.1830363900321,46,12.966415166854858,False,,,47,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-56-07,1614441367,624.6567001342773,17172,instance-adlr-2,10.128.0.5,624.6567001342773,0,47,29818_00011
256.79308604649134,47,12.54495096206665,False,,,48,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-56-19,1614441379,637.201651096344,17172,instance-adlr-2,10.128.0.5,637.201651096344,0,48,29818_00011
252.12571644374302,48,12.935622453689575,False,,,49,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-56-32,1614441392,650.1372735500336,17172,instance-adlr-2,10.128.0.5,650.1372735500336,0,49,29818_00011
253.32261210850308,49,12.593461275100708,False,,,50,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-56-45,1614441405,662.7307348251343,17172,instance-adlr-2,10.128.0.5,662.7307348251343,0,50,29818_00011
247.0353969682966,50,12.716712236404419,False,,,51,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-56-58,1614441418,675.4474470615387,17172,instance-adlr-2,10.128.0.5,675.4474470615387,0,51,29818_00011
249.68800397600447,51,12.846590280532837,False,,,52,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-57-10,1614441430,688.2940373420715,17172,instance-adlr-2,10.128.0.5,688.2940373420715,0,52,29818_00011
245.18198595319475,52,12.862785339355469,False,,,53,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-57-23,1614441443,701.156822681427,17172,instance-adlr-2,10.128.0.5,701.156822681427,0,53,29818_00011
244.552880859375,53,12.767237424850464,False,,,54,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-57-36,1614441456,713.9240601062775,17172,instance-adlr-2,10.128.0.5,713.9240601062775,0,54,29818_00011
243.42523276192802,54,12.766737699508667,False,,,55,9e8457f36b96424b8ecd085fc13956c1,2021-02-27_15-57-49,1614441469,726.6907978057861,17172,instance-adlr-2,10.128.0.5,726.6907978057861,0,55,29818_00011
