loss,epoch,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
99.99662011282784,45,10.722503662109375,False,,,46,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-13-18,1614438798,498.9915359020233,10529,instance-adlr-2,10.128.0.5,498.9915359020233,0,46,29818_00004
99.98981602260045,46,10.937883615493774,False,,,47,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-13-29,1614438809,509.9294195175171,10529,instance-adlr-2,10.128.0.5,509.9294195175171,0,47,29818_00004
99.85287126813616,47,10.734801769256592,False,,,48,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-13-39,1614438819,520.6642212867737,10529,instance-adlr-2,10.128.0.5,520.6642212867737,0,48,29818_00004
99.71449844360352,48,10.565489292144775,False,,,49,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-13-50,1614438830,531.2297105789185,10529,instance-adlr-2,10.128.0.5,531.2297105789185,0,49,29818_00004
99.77642012459891,49,10.646754026412964,False,,,50,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-14-01,1614438841,541.8764646053314,10529,instance-adlr-2,10.128.0.5,541.8764646053314,0,50,29818_00004
99.9943936920166,50,10.965635776519775,False,,,51,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-14-12,1614438852,552.8421003818512,10529,instance-adlr-2,10.128.0.5,552.8421003818512,0,51,29818_00004
99.81851804460798,51,10.719082355499268,False,,,52,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-14-22,1614438862,563.5611827373505,10529,instance-adlr-2,10.128.0.5,563.5611827373505,0,52,29818_00004
99.64036981855119,52,10.829637289047241,False,,,53,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-14-33,1614438873,574.3908200263977,10529,instance-adlr-2,10.128.0.5,574.3908200263977,0,53,29818_00004
99.610330254691,53,10.53490948677063,False,,,54,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-14-44,1614438884,584.9257295131683,10529,instance-adlr-2,10.128.0.5,584.9257295131683,0,54,29818_00004
99.61885490417481,54,10.680559396743774,False,,,55,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-14-54,1614438894,595.6062889099121,10529,instance-adlr-2,10.128.0.5,595.6062889099121,0,55,29818_00004
99.68056614467076,55,10.5236337184906,False,,,56,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-15-05,1614438905,606.1299226284027,10529,instance-adlr-2,10.128.0.5,606.1299226284027,0,56,29818_00004
99.49324637276786,56,10.744073867797852,False,,,57,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-15-16,1614438916,616.8739964962006,10529,instance-adlr-2,10.128.0.5,616.8739964962006,0,57,29818_00004
99.44378571646554,57,10.833220958709717,False,,,58,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-15-26,1614438926,627.7072174549103,10529,instance-adlr-2,10.128.0.5,627.7072174549103,0,58,29818_00004
99.25562174115862,58,10.84590482711792,False,,,59,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-15-37,1614438937,638.5531222820282,10529,instance-adlr-2,10.128.0.5,638.5531222820282,0,59,29818_00004
99.5472925567627,59,10.605743408203125,False,,,60,64b7f4c3d682421d8227855b170bf985,2021-02-27_15-15-48,1614438948,649.1588656902313,10529,instance-adlr-2,10.128.0.5,649.1588656902313,0,60,29818_00004
