loss,epoch,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
358.2919396100725,0,20.162035942077637,False,,,1,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-34-08,1614440048,20.162035942077637,15171,instance-adlr-2,10.128.0.5,20.162035942077637,0,1,29818_00009
346.1638146536691,1,14.166062355041504,False,,,2,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-34-23,1614440063,34.32809829711914,15171,instance-adlr-2,10.128.0.5,34.32809829711914,0,2,29818_00009
344.7505061558315,2,14.741588830947876,False,,,3,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-34-37,1614440077,49.06968712806702,15171,instance-adlr-2,10.128.0.5,49.06968712806702,0,3,29818_00009
344.26001512799945,3,13.471055746078491,False,,,4,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-34-51,1614440091,62.54074287414551,15171,instance-adlr-2,10.128.0.5,62.54074287414551,0,4,29818_00009
344.05294725690567,4,14.556839942932129,False,,,5,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-35-05,1614440105,77.09758281707764,15171,instance-adlr-2,10.128.0.5,77.09758281707764,0,5,29818_00009
343.80732500348773,5,14.425792932510376,False,,,6,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-35-20,1614440120,91.52337574958801,15171,instance-adlr-2,10.128.0.5,91.52337574958801,0,6,29818_00009
343.6827372523716,6,14.709375858306885,False,,,7,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-35-34,1614440134,106.2327516078949,15171,instance-adlr-2,10.128.0.5,106.2327516078949,0,7,29818_00009
343.58304704938615,7,14.198190927505493,False,,,8,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-35-49,1614440149,120.43094253540039,15171,instance-adlr-2,10.128.0.5,120.43094253540039,0,8,29818_00009
343.5845074898856,8,14.354961395263672,False,,,9,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-36-03,1614440163,134.78590393066406,15171,instance-adlr-2,10.128.0.5,134.78590393066406,0,9,29818_00009
343.6332200404576,9,13.94362211227417,False,,,10,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-36-17,1614440177,148.72952604293823,15171,instance-adlr-2,10.128.0.5,148.72952604293823,0,10,29818_00009
343.4423796735491,10,14.361385583877563,False,,,11,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-36-31,1614440191,163.0909116268158,15171,instance-adlr-2,10.128.0.5,163.0909116268158,0,11,29818_00009
343.4388588605608,11,14.068418264389038,False,,,12,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-36-45,1614440205,177.15932989120483,15171,instance-adlr-2,10.128.0.5,177.15932989120483,0,12,29818_00009
343.42546112060546,12,13.993105173110962,False,,,13,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-36-59,1614440219,191.1524350643158,15171,instance-adlr-2,10.128.0.5,191.1524350643158,0,13,29818_00009
343.3258285958426,13,13.661982297897339,False,,,14,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-37-13,1614440233,204.81441736221313,15171,instance-adlr-2,10.128.0.5,204.81441736221313,0,14,29818_00009
343.2769206891741,14,13.887924909591675,False,,,15,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-37-27,1614440247,218.7023422718048,15171,instance-adlr-2,10.128.0.5,218.7023422718048,0,15,29818_00009
343.33591945103234,15,14.075178623199463,False,,,16,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-37-41,1614440261,232.77752089500427,15171,instance-adlr-2,10.128.0.5,232.77752089500427,0,16,29818_00009
343.27711408342634,16,14.033640623092651,False,,,17,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-37-55,1614440275,246.81116151809692,15171,instance-adlr-2,10.128.0.5,246.81116151809692,0,17,29818_00009
343.17617279052735,17,14.001107931137085,False,,,18,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-38-09,1614440289,260.812269449234,15171,instance-adlr-2,10.128.0.5,260.812269449234,0,18,29818_00009
343.2196899850028,18,13.680113077163696,False,,,19,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-38-23,1614440303,274.4923825263977,15171,instance-adlr-2,10.128.0.5,274.4923825263977,0,19,29818_00009
343.209649483817,19,13.706587314605713,False,,,20,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-38-36,1614440316,288.1989698410034,15171,instance-adlr-2,10.128.0.5,288.1989698410034,0,20,29818_00009
343.0717191859654,20,13.926406383514404,False,,,21,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-38-50,1614440330,302.1253762245178,15171,instance-adlr-2,10.128.0.5,302.1253762245178,0,21,29818_00009
343.17656590053014,21,14.126587390899658,False,,,22,b425caf2df054b8fad6a6ecb7a27785a,2021-02-27_15-39-04,1614440344,316.2519636154175,15171,instance-adlr-2,10.128.0.5,316.2519636154175,0,22,29818_00009
