loss,epoch,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
360.65617222377233,0,20.54225492477417,False,,,1,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-48-23,1614440903,20.54225492477417,17540,instance-adlr-2,10.128.0.5,20.54225492477417,0,1,29818_00012
359.94831115722656,1,15.578043460845947,False,,,2,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-48-39,1614440919,36.12029838562012,17540,instance-adlr-2,10.128.0.5,36.12029838562012,0,2,29818_00012
354.53333631243027,2,15.645951747894287,False,,,3,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-48-54,1614440934,51.766250133514404,17540,instance-adlr-2,10.128.0.5,51.766250133514404,0,3,29818_00012
345.83794437953406,3,15.376857280731201,False,,,4,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-49-10,1614440950,67.1431074142456,17540,instance-adlr-2,10.128.0.5,67.1431074142456,0,4,29818_00012
345.0038088553292,4,15.477643728256226,False,,,5,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-49-25,1614440965,82.62075114250183,17540,instance-adlr-2,10.128.0.5,82.62075114250183,0,5,29818_00012
344.37636396135605,5,15.644241571426392,False,,,6,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-49-41,1614440981,98.26499271392822,17540,instance-adlr-2,10.128.0.5,98.26499271392822,0,6,29818_00012
344.1937651279994,6,15.171649932861328,False,,,7,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-49-56,1614440996,113.43664264678955,17540,instance-adlr-2,10.128.0.5,113.43664264678955,0,7,29818_00012
343.9975066266741,7,15.682589530944824,False,,,8,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-50-12,1614441012,129.11923217773438,17540,instance-adlr-2,10.128.0.5,129.11923217773438,0,8,29818_00012
343.8827263532366,8,15.363714694976807,False,,,9,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-50-27,1614441027,144.48294687271118,17540,instance-adlr-2,10.128.0.5,144.48294687271118,0,9,29818_00012
343.7935097394671,9,15.571397542953491,False,,,10,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-50-43,1614441043,160.05434441566467,17540,instance-adlr-2,10.128.0.5,160.05434441566467,0,10,29818_00012
343.7368483189174,10,15.58510708808899,False,,,11,5ced5e50b2dc40faaac59732b0de94fb,2021-02-27_15-50-58,1614441058,175.63945150375366,17540,instance-adlr-2,10.128.0.5,175.63945150375366,0,11,29818_00012
